Census year,Block ID,CLUE small area,Accommodation,Admin and Support Services,Agriculture and Mining,Arts and Recreation Services,Business Services,Construction,Education and Training,"Electricity, Gas, Water and Waste Services",Finance and Insurance,Food and Beverage Services,Health Care and Social Assistance,Information Media and Telecommunications,Manufacturing,Other Services,Public Administration and Safety,Real Estate Services,Rental and Hiring Services,Retail Trade,"Transport, Postal and Storage",Wholesale Trade,Total employment in block
2003,549,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,550,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,551,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,552,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,553,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,554,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,555,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,556,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,557,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,558,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,559,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
2003,560,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,561,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,562,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2003,563,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,564,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,565,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,566,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,567,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,568,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,569,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,570,Kensington,0,0,0,"1,796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,814"
2003,571,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,601,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
2003,602,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,603,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,604,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,605,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,606,East Melbourne,12,0,0,0,78,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,157
2003,607,East Melbourne,0,27,0,0,99,0,0,0,0,25,143,0,0,0,0,28,0,17,0,0,835
2003,608,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,609,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,610,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,611,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2003,612,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2003,613,East Melbourne,0,0,0,0,0,0,0,0,0,0,38,0,0,12,0,0,0,0,0,0,55
2003,614,East Melbourne,0,0,0,0,0,0,0,0,0,0,727,0,0,3,0,0,0,0,0,0,750
2003,615,East Melbourne,0,0,0,0,0,0,0,0,0,0,"1,763",0,0,0,0,0,0,0,0,0,"1,763"
2003,616,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2003,617,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2003,618,East Melbourne,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,6,0,0,569
2003,619,East Melbourne,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2003,620,East Melbourne,0,0,0,0,0,0,0,0,0,0,535,0,0,22,0,0,0,0,0,0,897
2003,621,East Melbourne,0,0,0,0,16,0,263,0,0,0,34,0,0,76,636,0,0,0,0,0,"1,685"
2003,642,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,643,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,644,East Melbourne,0,17,0,0,514,0,0,0,492,24,0,0,0,8,848,0,0,0,0,0,"2,473"
2003,645,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727
2003,646,East Melbourne,0,19,0,5,116,0,0,0,0,0,265,0,0,40,0,0,0,0,0,0,519
2003,649,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
2003,650,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,651,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,"2,234"
2003,652,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,914",0,0,0,0,0,"2,143"
2003,653,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,654,Melbourne (Remainder),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,655,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2003,656,East Melbourne,85,70,0,122,144,0,0,0,76,22,31,0,24,57,0,0,0,0,0,0,709
2003,657,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,658,East Melbourne,0,0,0,"1,383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,689"
2003,659,Melbourne (Remainder),0,0,0,"2,224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,306"
2003,660,Melbourne (Remainder),0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
2003,661,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,662,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,663,Melbourne (Remainder),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,710,Melbourne (Remainder),0,0,0,0,16,0,0,0,0,78,0,0,0,11,0,0,0,22,0,0,308
2003,720,Melbourne (Remainder),0,14,0,0,250,0,0,0,508,0,0,0,0,0,0,0,0,0,0,0,"1,766"
2003,724,Melbourne (Remainder),0,21,0,0,35,0,0,0,77,0,26,0,0,0,0,0,0,0,0,0,434
2003,728,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,729,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
2003,730,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
2003,731,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,732,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,9,54
2003,733,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2003,734,Southbank,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,242
2003,735,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
2003,736,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
2003,737,Southbank,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
2003,738,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648
2003,739,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366
2003,740,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,741,Southbank,0,0,0,103,28,0,0,0,0,28,0,0,0,0,0,0,0,37,0,0,263
2003,742,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2003,743,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,744,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
2003,745,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
2003,746,Southbank,0,0,118,0,218,0,0,0,0,0,0,"1,057",0,0,0,0,0,0,0,0,"2,066"
2003,747,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
2003,748,Southbank,0,0,0,0,437,0,0,0,179,0,0,659,0,0,0,0,0,0,0,37,"2,378"
2003,749,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,750,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,751,Southbank,0,0,0,16,0,0,0,0,0,0,3,0,0,25,0,0,0,0,0,0,405
2003,752,Southbank,0,0,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755
2003,753,Southbank,0,0,0,0,549,0,0,190,0,578,0,"1,169",0,32,324,0,0,101,0,0,"4,854"
2003,759,Melbourne (Remainder),0,28,0,0,509,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,"1,091"
2003,760,Melbourne (Remainder),0,102,0,0,818,89,0,0,"1,085",70,213,65,296,65,0,0,0,42,32,62,"3,130"
2003,771,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,772,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
2003,773,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,52
2003,774,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,775,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222
2003,776,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,777,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
2003,778,Port Melbourne,0,0,0,0,61,53,0,0,0,0,0,0,159,0,0,0,0,0,0,146,824
2003,779,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686
2003,780,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,781,Port Melbourne,0,0,0,0,308,0,0,0,0,0,0,0,374,0,0,0,0,0,0,411,"1,226"
2003,782,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471
2003,783,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,211
2003,784,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,24,203,0,0,0,0,0,0,101,522
2003,785,Port Melbourne,0,0,0,0,0,11,0,0,0,0,0,0,45,0,0,0,0,0,77,0,251
2003,786,Port Melbourne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,460"
2003,787,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,788,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,789,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,790,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,744
2003,791,Port Melbourne,0,0,0,0,69,0,0,0,0,0,0,0,884,0,0,0,0,0,0,28,"1,227"
2003,792,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,793,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,794,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,795,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,590
2003,801,Southbank,0,0,0,0,408,0,0,0,119,28,0,546,0,15,0,0,0,0,0,0,"1,982"
2003,802,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725
2003,803,Southbank,0,0,0,"7,895",0,0,0,0,0,962,0,0,0,0,0,0,0,282,0,0,"9,255"
2003,804,Southbank,0,487,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,776
2003,806,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
2003,807,Southbank,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
2003,808,Southbank,0,39,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,316
2003,809,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,810,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,811,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743
2003,812,Southbank,0,63,0,0,156,67,0,0,0,29,0,134,0,0,0,0,0,23,0,0,675
2003,813,Southbank,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580
2003,814,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,815,Southbank,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,79
2003,849,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,850,Melbourne (Remainder),0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2003,851,Melbourne (Remainder),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,852,Melbourne (Remainder),0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
2003,853,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,854,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,855,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,856,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,857,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,858,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2003,859,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
2003,860,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,861,South Yarra,16,0,0,0,0,0,16,0,0,59,16,0,0,0,0,0,0,40,0,0,154
2003,862,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
2003,863,Melbourne (Remainder),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,864,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2003,865,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,866,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2003,867,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
2003,868,South Yarra,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2003,869,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,870,Melbourne (Remainder),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,"4,969"
2003,871,Melbourne (Remainder),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,901,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,902,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2003,903,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
2003,904,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172
2003,905,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,906,Parkville,0,0,0,0,157,0,0,0,0,0,68,0,80,74,0,0,0,0,0,0,546
2003,907,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,908,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2003,909,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2003,910,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,911,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,912,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,913,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,914,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2003,915,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2003,916,Parkville,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2003,917,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,918,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,919,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,920,Parkville,0,0,0,0,0,0,0,0,0,0,"4,861",0,0,0,0,0,0,0,0,0,"5,439"
2003,921,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273
2003,922,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,22
2003,923,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,925,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,926,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,927,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,928,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
2003,929,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,930,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,931,Parkville,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400
2003,932,Parkville,0,0,0,0,0,0,0,0,0,0,"3,647",0,0,0,0,0,0,16,0,0,"3,764"
2003,1001,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,0,665
2003,1002,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,107
2003,1004,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,0,592
2003,1005,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,20,110
2003,1006,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,36,0,202,"2,082","2,415"
2003,1007,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,0,646
2003,1009,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,420
2003,1012,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,93,30,0,0,0,0,96,0,278
2003,1013,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
2003,1014,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,85,199
2003,1015,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,10,0,15,91
2003,1016,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2003,1101,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,91
2003,1102,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1103,Docklands,0,0,0,688,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,"1,841"
2003,1104,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1105,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1106,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1107,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2003,1108,Docklands,0,0,0,0,0,0,0,0,0,56,15,0,0,0,0,0,0,14,0,0,"1,064"
2003,1109,Docklands,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,18,0,0,288
2003,1110,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1111,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1112,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,1,Melbourne (CBD),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2002,2,Melbourne (CBD),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169
2002,4,Melbourne (CBD),0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,27,"1,038",0,"1,174"
2002,5,Melbourne (CBD),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12
2002,6,Melbourne (CBD),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360
2002,11,Melbourne (CBD),120,15,0,0,326,0,0,0,0,14,0,0,19,28,0,0,0,14,81,0,733
2002,12,Melbourne (CBD),80,0,0,0,277,0,0,300,0,111,0,0,0,21,0,0,0,10,56,0,"3,113"
2002,13,Melbourne (CBD),0,122,41,0,331,0,51,0,361,38,0,0,0,23,74,12,0,48,0,6,"1,673"
2002,14,Melbourne (CBD),179,75,0,0,"1,077",0,245,0,379,221,10,16,0,97,35,48,0,73,0,0,"2,519"
2002,15,Melbourne (CBD),28,38,0,24,85,0,578,0,648,415,103,38,86,191,0,0,0,292,0,8,"2,553"
2002,16,Melbourne (CBD),0,122,0,134,240,0,0,0,0,60,0,12,0,289,0,0,0,58,0,14,"1,006"
2002,17,Melbourne (CBD),0,20,0,0,273,0,0,0,11,213,0,0,28,41,0,10,0,20,0,47,724
2002,18,Melbourne (CBD),110,0,0,0,159,0,0,0,0,70,0,362,0,0,0,0,0,24,0,16,"1,633"
2002,21,Melbourne (CBD),56,0,0,0,81,0,0,0,0,0,0,0,0,0,"2,397",0,0,0,277,0,"3,050"
2002,22,Melbourne (CBD),0,260,0,0,"2,998",28,0,0,"1,268",154,0,"1,038",0,154,0,0,0,32,115,0,"6,553"
2002,23,Melbourne (CBD),0,97,19,0,713,0,0,0,"1,815",53,0,232,0,103,0,27,0,22,103,0,"3,252"
2002,24,Melbourne (CBD),0,477,0,0,"2,261",0,0,0,"1,874",112,0,"1,387",0,41,0,264,0,105,0,25,"6,891"
2002,558,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,25,Melbourne (CBD),33,283,0,46,196,0,117,0,"2,008",123,82,0,24,70,115,20,0,202,0,79,"3,431"
2002,26,Melbourne (CBD),0,12,0,0,"1,751",0,0,0,399,65,53,0,17,25,0,0,0,67,0,0,"2,777"
2002,27,Melbourne (CBD),0,62,0,0,"2,857",56,0,60,"1,987",146,32,0,0,123,0,115,0,111,0,0,"6,269"
2002,28,Melbourne (CBD),0,201,86,0,347,0,0,0,"1,284",94,146,"2,063",26,86,"1,216",0,0,83,0,0,"6,334"
2002,31,Melbourne (CBD),0,0,0,0,222,0,0,0,"1,089",58,0,149,32,88,832,0,0,0,0,0,"2,993"
2002,32,Melbourne (CBD),0,307,19,0,"1,161",0,24,25,"3,419",103,108,651,10,85,416,15,0,37,784,0,"7,175"
2002,33,Melbourne (CBD),93,499,0,0,962,39,46,0,894,191,13,39,0,114,0,81,0,44,24,12,"3,076"
2002,34,Melbourne (CBD),0,550,0,0,324,0,0,38,"4,606",56,0,243,16,16,0,107,0,181,55,10,"6,281"
2002,35,Melbourne (CBD),206,188,0,0,82,17,40,0,70,351,123,300,219,128,0,15,0,722,0,86,"2,568"
2002,36,Melbourne (CBD),144,9,0,0,211,0,0,0,0,56,11,0,0,56,0,0,0,96,0,0,785
2002,37,Melbourne (CBD),216,161,0,0,"1,551",103,0,0,"1,983",55,94,0,200,40,"1,082",11,0,58,40,0,"6,038"
2002,38,Melbourne (CBD),0,53,0,0,461,37,77,0,859,205,405,45,45,114,0,0,0,51,40,0,"2,452"
2002,41,Melbourne (CBD),0,69,0,0,373,0,0,0,194,69,0,0,0,18,0,0,0,0,0,0,"1,780"
2002,42,Melbourne (CBD),0,530,0,0,"1,381",0,0,0,945,117,21,146,0,12,"1,244",0,0,34,27,0,"4,593"
2002,43,Melbourne (CBD),0,340,89,0,"2,766",197,0,0,541,42,0,379,0,346,0,0,0,0,65,30,"5,013"
2002,44,Melbourne (CBD),0,236,0,0,964,0,0,0,"1,448",70,38,43,22,243,0,44,0,243,14,49,"3,874"
2002,45,Melbourne (CBD),0,8,0,0,0,0,0,0,36,338,0,11,32,83,0,0,0,979,0,0,"1,517"
2002,46,Melbourne (CBD),0,41,0,8,28,0,462,0,57,276,0,50,0,35,672,0,0,175,0,0,"1,816"
